,stw,sto,sth,att,Bus0_AOD,Bus1_AOD,Bus2_AOD,Bus3_AOD,Bus4_AOD,Bus5_AOD
2,229.9937106918239,11.39417249417249,66.72222222222634,1601.6666666666667,135,149,129,168,107,92
3,241.20994475138122,7.428297055057618,64.97222222222415,1619.6315789473683,137,147,145,151,98,103
4,226.84736842105264,4.39951027772408,63.56944444444369,1642.8527607361964,145,133,147,104,106,104
5,248.53413654618473,3.3322428207924393,64.46527777777608,1687.3529411764705,155,135,157,105,118,116
6,799.8970099667774,2.712891344383057,61.02083333332897,2178.631236442516,213,198,157,165,179,174
7,1222.148484848485,1.9520256583389608,59.333333333328035,2175.5583756345177,283,282,220,235,221,240
8,288.3809523809524,1.1150339617158838,61.53472222221649,1631.7054794520548,286,217,226,240,240,240
9,237.14814814814815,1.0630915988361387,64.4999999999984,1568.4831460674156,282,222,222,237,231,235
10,236.2741935483871,1.430359937402191,62.22222222222285,1646.4716981132076,187,204,209,236,219,223
11,237.07142857142858,1.452504317789292,62.08333333333393,1559.3387096774193,184,184,184,214,196,196
0,243.23076923076923,16.600606673407484,63.18055555555631,1567.421686746988,172,176,159,175,177,130
1,241.65555555555557,13.367212497647282,66.83333333334,1640.907894736842,161,167,150,161,163,122
2,255.26896551724138,11.424417924417924,66.75000000000416,1681.9307692307693,146,144,138,151,91,107
3,242.76729559748426,8.819860877908372,64.50694444444628,1560.8623188405797,139,132,129,142,104,112
4,219.71098265895955,7.819389634306761,64.30555555555596,1569.635761589404,146,130,120,107,107,114
5,246.68812877263582,6.010357458633321,64.82638888888717,1690.0273631840796,154,122,125,117,112,124
6,425.45425867507885,4.2906614785992225,60.93749999999569,1815.8747591522158,210,191,125,159,168,175
7,1622.7884615384614,1.8789952798381653,56.229166666661364,2491.213017751479,274,297,217,225,230,240
8,293.59589041095893,1.6641148325358857,59.66666666666085,1669.8347107438017,273,230,220,231,236,240
9,274.26732673267327,1.7252504032711857,66.11805555555414,1800.4137931034484,267,228,209,228,237,234
10,223.76190476190476,1.5854631140112379,62.33333333333397,1669.75,188,207,186,207,213,225
11,223.8695652173913,1.494750656167979,61.72222222222277,1566.4406779661017,180,191,171,188,207,206
0,281.9418604651163,17.699118150309307,62.69444444444513,1623.1358024691358,145,185,156,170,204,131
1,249.62666666666667,13.617429908796991,67.44444444445118,1537.8,139,165,146,152,179,120
2,238.63703703703703,12.025160218371704,66.97222222222642,1610.2288135593221,120,152,142,130,114,108
3,257.73214285714283,8.046967595511287,65.27083333333526,1799.525925925926,125,143,138,120,107,88
4,241.29268292682926,5.774741200828158,64.58333333333378,1551.6818181818182,126,147,129,88,107,93
5,238.20564516129033,4.264026402640265,64.61111111110937,1679.366265060241,124,152,116,95,113,107
6,402.6645056726094,3.5938423645320197,60.02083333332913,1810.0927021696252,181,238,131,133,166,166
