,stw,sto,sth,att,Bus0_AOD,Bus1_AOD,Bus2_AOD,Bus3_AOD,Bus4_AOD,Bus5_AOD
3,199.72151898734177,6.884697357203751,[19.824488],1484.2888888888888,119,133,129,117,135,149
4,217.27745664739885,4.147222222222222,[45.714787],1526.8301886792453,112,134,121,113,128,157
5,220.49502982107356,2.5634925355379763,[61.364155],1536.7056074766356,110,133,128,117,124,119
6,223.0453781512605,2.5825324045498634,[20.107468],1496.1164122137404,164,177,185,194,133,178
7,430.67664670658684,2.115110565110565,[1.2827805],1602.644366197183,254,265,261,278,194,228
8,253.88275862068966,1.459583448022755,[4.414124],1478.6589147286822,278,296,298,228,217,240
9,196.981981981982,1.6306186025812202,[12.344261],1466.659793814433,275,285,271,214,216,237
10,225.875,1.387964338781575,0.0,1500.7761194029852,260,274,197,198,201,216
11,243.44615384615383,1.6476855546687947,[16.37937],1462.7843137254902,235,258,190,185,184,201
0,200.35714285714286,15.078248436103665,[15.879031],1352.4225352112676,219,172,205,186,184,153
1,218.71428571428572,12.881241513094086,[17.431015],1467.0806451612902,209,150,186,172,173,141
2,211.32394366197184,10.732517482517483,[15.589948],1553.7983870967741,129,146,165,147,147,124
3,218.35593220338984,7.157004089979549,[40.481724],1607.326388888889,124,133,150,143,150,115
4,243.90066225165563,5.071085279982117,61.73128,1501.7272727272727,134,132,141,129,151,91
5,225.55463917525773,2.7217811300780737,[93.1516],1553.0921658986176,134,127,119,115,91,101
6,242.98554913294797,1.2321092700403045,[12.313556],1560.4829931972788,185,185,173,197,138,137
7,689.0575757575757,1.2449344838606584,[7.5499916],1917.762962962963,269,266,282,213,220,240
8,234.55102040816325,0.5564492626916129,[7.3163304],1431.0967741935483,291,315,308,240,240,240
9,243.73684210526315,0.5950067476383266,[14.554141],1540.9625,276,308,230,229,229,210
10,221.375,0.6668718320057929,[4.142011],1422.9418604651162,260,279,223,212,216,191
11,239.9558823529412,0.7800401246425065,[11.88504],1373.0655737704917,238,191,210,206,211,177
0,215.48717948717947,13.869258902791143,[11.267036],1560.4153846153847,211,167,166,172,159,164
1,202.22916666666666,11.066353944562897,[18.020525],1634.7662337662337,190,150,151,152,143,152
2,219.32432432432432,8.709848484848486,[11.321391],1456.608,131,140,149,138,130,137
3,229.78453038674033,6.051780446691952,[20.17137],1683.2384105960266,122,132,149,128,121,139
4,219.15469613259668,4.114518472395184,[51.589603],1469.606896551724,130,134,134,132,127,146
5,219.69762845849803,2.6609626913450906,[64.30874],1565.837899543379,130,129,123,138,123,104
6,242.38905325443787,1.9728701924961773,[6.0445805],1459.8884955752212,178,185,182,207,198,159
7,489.0068493150685,1.6640380412310236,[4.3872967],1641.4132231404958,264,286,276,289,202,222
8,317.37142857142857,1.2469147144388302,[4.385942],1492.0650406504064,274,301,293,229,218,240
9,204.4181818181818,1.1861982825917252,[10.472709],1382.6179775280898,268,294,288,226,216,233
10,229.85714285714286,0.7899126001456663,[10.621727],1447.8333333333333,264,279,203,214,204,209
11,221.98611111111111,0.8969635627530365,[8.525387],1446.0338983050847,236,260,184,193,181,181
0,199.84466019417476,15.117808219178082,[14.669215],1422.6315789473683,195,178,183,171,179,189
1,217.50588235294117,11.996284584980238,[15.638291],1683.3731343283582,171,162,177,162,159,181
2,210.5142857142857,10.46911421911422,[24.85412],1527.8625954198474,113,140,158,138,138,171
3,224.39375,6.338994288045696,[31.78891],1656.0296296296297,115,139,146,140,122,155
4,238.1341463414634,3.8207485615991454,[67.06821],1658.0785714285714,131,124,141,112,126,99
5,221.56363636363636,2.482051889586542,[57.14554],1567.7283653846155,130,117,135,124,129,99
6,233.98345864661655,2.481461675579322,[14.1670065],1499.0172711571674,196,178,189,187,146,124
7,380.2123076923077,1.723834988540871,[11.539184],1585.9176029962546,277,282,273,276,222,217
8,314.1794871794872,1.0463706081683612,[8.18414],1627.2255639097743,283,318,295,226,240,240
9,230.86885245901638,1.1938474504846186,[6.377607],1186.6470588235295,271,320,299,220,237,235
10,221.1125,1.31546212647672,[3.7821157],1459.5454545454545,251,309,215,212,223,229
11,210.7258064516129,1.5752088078967357,[14.89637],1401.4,229,292,198,194,195,209
