,stw,sto,sth,att,Bus0_AOD,Bus1_AOD,Bus2_AOD,Bus3_AOD,Bus4_AOD,Bus5_AOD
3,268.9479166666667,4.6767758161795205,9.718181818181819,258.48817204301076,587,377,409,398,362,349
4,288.9742489270386,5.207799345474531,17.360606060606063,259.58181818181816,626,370,384,363,338,345
5,328.55991285403053,6.443980877879183,19.28636363636364,276.840400925212,674,338,346,326,330,287
6,507.6117841409692,6.3506123832115025,26.2,250.9121462264151,825,654,443,420,460,376
7,696.8450226244344,2.4436223208305425,23.839393939393933,199.61753494282084,845,840,852,757,643,542
8,357.61238532110093,1.4481764725876067,18.043939393939393,177.30825242718447,850,847,866,760,689,658
9,278.7671232876712,1.5522919448153092,16.80454545454545,187.84671532846716,828,811,835,725,658,637
10,293.7003891050584,1.4899921321793865,9.98939393939394,183.45019920318725,790,747,692,679,602,590
11,307.8357487922705,1.7059343378551541,5.3500000000000005,223.807881773399,756,623,616,634,539,542
0,238.45945945945945,6.582601697395376,2.533333333333333,206.136,646,657,563,537,531,483
1,245.71825396825398,5.503518829692597,4.716666666666666,220.9469387755102,610,542,499,465,467,437
2,256.93095238095236,4.7112871417663245,4.239393939393939,220.0127551020408,583,476,449,417,416,376
3,231.25917926565876,4.1416232387569965,3.9545454545454546,244.52678571428572,548,429,403,384,378,370
4,245.09190371991247,3.904776492813561,3.1666666666666665,246.10478359908885,555,389,360,357,357,356
5,283.55087209302326,4.24703557312253,4.903030303030303,258.3595419847328,585,359,363,342,329,299
6,440.6932380428807,5.469782250270056,16.863636363636363,234.2235363690124,794,564,533,444,425,438
7,588.5318681318681,2.3103216283939174,15.668181818181816,176.8866587957497,847,839,862,703,650,581
8,328.22004357298476,1.3508984127821135,13.50151515151515,162.66589861751152,851,855,880,816,685,654
9,244.36593059936908,1.3431003681247293,7.987878787878787,170.6979865771812,843,841,832,782,677,643
10,261.81481481481484,1.4325518407535847,5.0,182.85470085470087,790,814,759,657,618,605
11,222.26694915254237,1.8088345556867444,4.566666666666666,195.57522123893804,718,708,623,603,563,528
0,251.80454545454546,6.736614390862834,4.468181818181818,222.5693779904306,591,655,589,571,548,475
1,235.7941176470588,5.515343750608103,7.343939393939394,228.44102564102565,542,569,524,509,485,439
2,233.60381861575178,4.622988083100734,4.4818181818181815,244.7351485148515,488,508,462,425,420,376
3,235.4835390946502,4.793185443462069,9.395454545454546,252.47516198704105,469,541,418,378,376,335
4,252.5622406639004,4.563932463932464,11.015151515151516,256.3458980044346,414,561,414,345,343,328
5,278.2586685159501,5.273323580444323,14.093939393939394,270.3662790697674,412,588,352,325,329,255
6,479.0992084432718,5.649525166191832,26.525757575757577,246.59036827195467,578,822,557,446,456,381
7,671.2119866814651,2.3916869929839946,24.715151515151515,191.9265060240964,755,868,868,832,645,593
8,303.632183908046,1.2465741155396333,16.312121212121212,164.79807692307693,805,879,877,769,778,677
9,248.62700964630224,1.4465642934698313,7.807575757575758,177.3848797250859,775,870,853,724,748,635
10,250.8599221789883,1.6441686759817755,4.363636363636363,179.08032128514057,717,825,742,689,692,576
11,251.0995475113122,1.6662134404444113,3.7469696969696975,215.17874396135267,661,785,675,614,618,526
0,235.02510460251045,7.036983110075713,5.216666666666666,204.76339285714286,685,691,547,525,488,498
1,248.04347826086956,6.097661575028837,5.839393939393939,229.33031674208144,630,564,483,445,421,446
2,232.92125984251967,4.970037201380485,5.372727272727272,242.03021978021977,569,501,441,406,370,377
3,217.32815964523283,4.105912627531712,4.88030303030303,250.11111111111111,548,476,390,372,335,344
4,236.76818181818183,3.2310067499640964,7.575757575757575,247.61971830985917,486,453,376,354,340,312
5,239.76113951789628,3.7798525798525797,8.575757575757576,261.81587057010785,495,475,354,318,296,282
6,409.0794520547945,5.349035329491357,17.166666666666668,239.67819460726847,715,719,450,398,412,376
7,499.67723669309174,2.9249069338621574,18.21969696969697,186.22439024390243,815,865,826,742,607,567
