,bunching,ploss,qloss,reward,reward1,reward2,avg_hold,action,wait,travel,delay,AOD
0,5,-0.003334179831047853,0.3653492099708981,-0.452979970892462,-0.2887431430746198,-0.1642368278178423,30.610042735042736,0.18963826,1170.0877233696913,1177.28530259366,1191.2934241550956,1.2850233913136582
0,0,0.0026930319145321846,0.7223910225762261,-0.5790775506303152,-0.375716809223194,-0.20336074140712118,33.48290598290598,0.18526703,1452.4206047032476,1188.6058016058016,1458.3465423465423,1.6558907120836255
0,0,-0.004860355932679441,0.23410132858488295,-0.4991391614422825,-0.3144127140665944,-0.18472644737568802,34.15811965811966,0.17806071,1451.7333045169657,1204.391853570508,1309.2175818509925,1.4337546620139123
0,0,0.0004793681825200717,0.48340940475463867,-0.5361750754394271,-0.3239054335290608,-0.21226964191036649,33.164529914529915,0.1733198,1583.4656873492654,1157.784823020117,1522.1841100076394,2.0073017764319823
0,0,-0.00163667897383372,0.3308056592941284,-0.4910900990793166,-0.29773658878157827,-0.19335351029773842,33.56089743589744,0.16379938,1533.665,1195.8451409007112,1395.3987358440875,1.417208620137332
0,3,-0.004088016123407417,0.9022787478235033,-0.551458123867551,-0.3579430795696186,-0.19351504429793231,34.57051282051282,0.15496667,1420.8068459657702,1226.8721021099245,1397.6704871060172,1.2940476218652814
0,0,0.0022946885890430873,0.36114661561118233,-0.5394878871691349,-0.34220470145623083,-0.19728318571290404,33.797008547008545,0.16364376,1643.5949989313956,1230.5547839506173,1427.974279835391,1.2169256366989845
0,0,-0.0015579002598921459,0.29894177118937176,-0.46396182906713873,-0.2783383224496168,-0.18562350661752197,33.034188034188034,0.14889628,1415.132356206973,1199.3074306645735,1336.7297226582941,1.8567566878803559
0,0,0.006595830640031232,0.5676090253723992,-0.5060867025567694,-0.29980279853886344,-0.20628390401790594,31.701923076923077,0.13407284,1705.6723092998955,1183.4736574191907,1479.4736574191907,1.9471202008032038
0,0,0.0027490643163522086,0.34314362208048504,-0.5180073028359085,-0.33048591820074535,-0.18752138463516319,31.33974358974359,0.14547078,1528.7991462113127,1236.698205128205,1374.4192307692308,1.1622850402000324
0,0,0.010426290126310455,0.5986311866177453,-0.5557140078011283,-0.35532482134703536,-0.20038918645409295,34.07692307692308,0.18221617,1661.182090831191,1228.3815720978657,1477.5093701197293,1.660787388304487
0,0,-0.002312971796426508,0.3833488192823198,-0.47964665908935017,-0.27840973247534134,-0.2012369266140089,36.23290598290598,0.19635355,1678.6030502012286,1231.570617092693,1428.700490575781,1.3270661882618677
0,0,-0.0010806481457418865,0.505353934235043,-0.5268596290648714,-0.3221336639662091,-0.20472596509866225,33.43482905982906,0.19997519,1513.0783582089553,1192.8197102948784,1470.8003103983444,1.2719343854337979
0,0,-0.0010577013923062219,0.31260137756665546,-0.4978422794910185,-0.3002939512303011,-0.19754832826071753,41.60683760683761,0.24536197,1325.2935593220338,1235.050811943426,1349.7035096909376,1.2551740813024264
0,0,0.007199020021491581,0.5091591113143497,-0.6058959380671461,-0.3922423981162235,-0.21365353995092254,44.34722222222222,0.2721092,1576.8823529411766,1325.899949469429,1494.833249115715,1.250692714374579
0,0,0.0049283504486083984,1.6830892430411444,-0.7467653030325271,-0.5052277673719966,-0.24153753566053038,45.46474358974359,0.28040707,1818.181875658588,1317.8006198347107,1726.994576446281,1.522910615784905
0,0,-0.005757060936755604,1.7868093252182007,-0.7920613554066674,-0.5309977644344472,-0.2610635909722202,44.73290598290598,0.27929568,2003.6792845257903,1356.6066496163683,1859.4416879795397,1.6260452219311778
0,0,0.013397438244687187,0.8234948582119412,-0.6989865787274422,-0.4729026892545654,-0.226083889472877,42.14102564102564,0.2408589,1579.6217976552323,1311.4583118888318,1614.048893463716,1.4580018996772646
0,15,0.008448336169951491,0.8072058955828348,-0.703870261237221,-0.49257037825066485,-0.21129988298655625,40.205128205128204,0.22829753,1512.91380866426,1282.1914225941423,1519.8687238493724,1.4120672317350065
0,0,0.010962243191897869,0.8908543056911893,-0.6729243175468556,-0.45130049074199186,-0.2216238268048637,38.5491452991453,0.21968953,1709.186600815976,1281.638370565046,1615.3634691195796,1.9064327235093315
0,0,0.012052411213517189,0.44954990678363377,-0.5918371267352223,-0.37716803936659066,-0.21466908736863163,39.83440170940171,0.22437446,1463.5151515151515,1252.770887389725,1559.3456149455112,1.5775726437964188
0,0,0.015551252187126212,0.7284772727224562,-0.6608994305049068,-0.4274589487189705,-0.23344048178593632,44.072649572649574,0.24876024,1775.7720696162717,1322.8507157464212,1648.6820040899795,1.8707837955689566
0,0,0.005698644970026281,0.4796073767873976,-0.6063716432831331,-0.38638560736069466,-0.21998603592243846,39.35363247863248,0.20928949,1571.5788546255505,1208.4029541331952,1561.8872764965017,1.6931300769863287
0,0,0.010753906435436673,0.6092691686418321,-0.692308694482924,-0.4644832095550156,-0.22782548492790844,43.37179487179487,0.21582736,1586.0793201133145,1290.9722434428318,1605.4843391902216,1.6172922680618744
0,10,0.0051025037343303365,0.8998903499709235,-0.6744234131497062,-0.4642992868817534,-0.21012412626795288,40.333333333333336,0.18554775,1545.9123735050598,1322.5986010223298,1536.5986010223298,1.5465352397499856
0,0,-0.005615421053436067,0.4634581241342757,-0.6381772007124483,-0.40785510050644075,-0.2303221002060076,43.98183760683761,0.21040879,1744.1179991449337,1269.886381123365,1622.9779430623237,1.4632469391097438
